"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"PRT","FDIFLOW","INWARD","PC_GDP","A","2009",0.54851494777993,
"PRT","FDIFLOW","INWARD","PC_GDP","A","2010",0.63690612918686,
"PRT","FDIFLOW","INWARD","PC_GDP","A","2011",2.4465518311547,
"PRT","FDIFLOW","INWARD","PC_GDP","A","2012",3.7723864115726,
"PRT","FDIFLOW","INWARD","PC_GDP","A","2013",3.6283658316449,
"PRT","FDIFLOW","INWARD","PC_GDP","A","2014",1.9835276895566,
"PRT","FDIFLOW","INWARD","PC_GDP","A","2015",4.6040756122364,
"PRT","FDIFLOW","INWARD","PC_GDP","A","2016",2.7535043710044,
"PRT","FDIFLOW","INWARD","PC_GDP","A","2017",3.122730757563,
"PRT","FDIFLOW","INWARD","PC_GDP","A","2018",2.9608611615018,
"PRT","FDIFLOW","INWARD","PC_GDP","A","2019",5.104946729639,
"PRT","FDIFLOW","INWARD","PC_GDP","A","2020",3.3471742871176,
"PRT","FDIFLOW","INWARD","PC_GDP","A","2021",3.7854826897902,
"PRT","FDIFLOW","INWARD","PC_GDP","A","2022",3.6034101317694,
"PRT","FDIFLOW","OUTWARD","PC_GDP","A","2005",1.3313549894692,
"PRT","FDIFLOW","OUTWARD","PC_GDP","A","2006",2.1561336088218,
"PRT","FDIFLOW","OUTWARD","PC_GDP","A","2007",3.0589290491713,
"PRT","FDIFLOW","OUTWARD","PC_GDP","A","2008",0.26362991994593,
"PRT","FDIFLOW","OUTWARD","PC_GDP","A","2009",0.3588627815703,
"PRT","FDIFLOW","OUTWARD","PC_GDP","A","2010",-4.2263866983071,
"PRT","FDIFLOW","OUTWARD","PC_GDP","A","2011",5.5595194047169,
"PRT","FDIFLOW","OUTWARD","PC_GDP","A","2012",-3.9192158228015,
"PRT","FDIFLOW","OUTWARD","PC_GDP","A","2013",0.33944479181167,
"PRT","FDIFLOW","OUTWARD","PC_GDP","A","2014",-1.4179597129009,
"PRT","FDIFLOW","OUTWARD","PC_GDP","A","2015",2.4121884792964,
"PRT","FDIFLOW","OUTWARD","PC_GDP","A","2016",0.42588248539854,
"PRT","FDIFLOW","OUTWARD","PC_GDP","A","2017",-0.41911405960117,
"PRT","FDIFLOW","OUTWARD","PC_GDP","A","2018",0.56694232472248,
"PRT","FDIFLOW","OUTWARD","PC_GDP","A","2019",1.6713289594569,
"PRT","FDIFLOW","OUTWARD","PC_GDP","A","2020",1.1006317114767,
"PRT","FDIFLOW","OUTWARD","PC_GDP","A","2021",0.57783321254979,
"PRT","FDIFLOW","OUTWARD","PC_GDP","A","2022",1.0746427392165,
"SVK","FDIFLOW","INWARD","MLN_USD","A","2005",3108.376833209,
"SVK","FDIFLOW","INWARD","MLN_USD","A","2006",5806.4516129032,
"SVK","FDIFLOW","INWARD","MLN_USD","A","2007",4017.7960301164,
"SVK","FDIFLOW","INWARD","MLN_USD","A","2008",4858.1871345029,
"SVK","FDIFLOW","INWARD","MLN_USD","A","2009",-6.9463739927758,
"SVK","FDIFLOW","INWARD","MLN_USD","A","2010",1769.5364238411,
"SVK","FDIFLOW","INWARD","MLN_USD","A","2011",2145.5405593433,
"SVK","FDIFLOW","INWARD","MLN_USD","A","2012",2826.4781491003,
"SVK","FDIFLOW","INWARD","MLN_USD","A","2013",-603.96654719235,
"SVK","FDIFLOW","INWARD","MLN_USD","A","2014",-512.16112246252,
"SVK","FDIFLOW","INWARD","MLN_USD","A","2015",106.11636716583,
"SVK","FDIFLOW","INWARD","MLN_USD","A","2016",805.11653544178,
"SVK","FDIFLOW","INWARD","MLN_USD","A","2017",4008.2128858077,
"SVK","FDIFLOW","INWARD","MLN_USD","A","2018",1643.4887123805,
"SVK","FDIFLOW","INWARD","MLN_USD","A","2019",2510.5702507556,
"SVK","FDIFLOW","INWARD","MLN_USD","A","2020",-2398.0814415954,
"SVK","FDIFLOW","INWARD","MLN_USD","A","2021",58.701518448439,
"SVK","FDIFLOW","INWARD","MLN_USD","A","2022",2901.5344715533,
"SVK","FDIFLOW","OUTWARD","MLN_USD","A","2005",191.39945314442,
"SVK","FDIFLOW","OUTWARD","MLN_USD","A","2006",632.60951424627,
"SVK","FDIFLOW","OUTWARD","MLN_USD","A","2007",673.5112936345,
"SVK","FDIFLOW","OUTWARD","MLN_USD","A","2008",549.70760233918,
"SVK","FDIFLOW","OUTWARD","MLN_USD","A","2009",904.41789385941,
"SVK","FDIFLOW","OUTWARD","MLN_USD","A","2010",945.69536423841,
"SVK","FDIFLOW","OUTWARD","MLN_USD","A","2011",491.16460275497,
"SVK","FDIFLOW","OUTWARD","MLN_USD","A","2012",-73.264781491003,
"SVK","FDIFLOW","OUTWARD","MLN_USD","A","2013",-312.83950617284,
"SVK","FDIFLOW","OUTWARD","MLN_USD","A","2014",42.757728539207,
"SVK","FDIFLOW","OUTWARD","MLN_USD","A","2015",5.9474764281753,
"SVK","FDIFLOW","OUTWARD","MLN_USD","A","2016",95.45781046113,
"SVK","FDIFLOW","OUTWARD","MLN_USD","A","2017",1322.5608161425,
"SVK","FDIFLOW","OUTWARD","MLN_USD","A","2018",290.94181517762,
"SVK","FDIFLOW","OUTWARD","MLN_USD","A","2019",43.274894212471,
"SVK","FDIFLOW","OUTWARD","MLN_USD","A","2020",347.31047293447,
"SVK","FDIFLOW","OUTWARD","MLN_USD","A","2021",388.55605605487,
"SVK","FDIFLOW","OUTWARD","MLN_USD","A","2022",432.37669471027,
"SVK","FDIFLOW","INWARD","PC_GDP","A","2005",6.3393051128598,
"SVK","FDIFLOW","INWARD","PC_GDP","A","2006",10.155560047824,
"SVK","FDIFLOW","INWARD","PC_GDP","A","2007",5.2140909983147,
"SVK","FDIFLOW","INWARD","PC_GDP","A","2008",5.0222541325035,
"SVK","FDIFLOW","INWARD","PC_GDP","A","2009",-0.00777005411986,
"SVK","FDIFLOW","INWARD","PC_GDP","A","2010",1.9410729199203,
"SVK","FDIFLOW","INWARD","PC_GDP","A","2011",2.1472003452101,
"SVK","FDIFLOW","INWARD","PC_GDP","A","2012",2.9870721067769,
"SVK","FDIFLOW","INWARD","PC_GDP","A","2013",-0.61046679765377,
"SVK","FDIFLOW","INWARD","PC_GDP","A","2014",-0.50490562857983,
"SVK","FDIFLOW","INWARD","PC_GDP","A","2015",0.11936478389513,
"SVK","FDIFLOW","INWARD","PC_GDP","A","2016",0.89504432378548,
"SVK","FDIFLOW","INWARD","PC_GDP","A","2017",4.1904996192449,
"SVK","FDIFLOW","INWARD","PC_GDP","A","2018",1.5484466080264,
"SVK","FDIFLOW","INWARD","PC_GDP","A","2019",2.3747264016742,
"SVK","FDIFLOW","INWARD","PC_GDP","A","2020",-2.2475664139837,
"SVK","FDIFLOW","INWARD","PC_GDP","A","2021",0.0503758511526,
"SVK","FDIFLOW","INWARD","PC_GDP","A","2022",2.5576574300792,
"SVK","FDIFLOW","OUTWARD","PC_GDP","A","2005",0.3903450569294,
"SVK","FDIFLOW","OUTWARD","PC_GDP","A","2006",1.1064423398407,
"SVK","FDIFLOW","OUTWARD","PC_GDP","A","2007",0.87404864435122,
"SVK","FDIFLOW","OUTWARD","PC_GDP","A","2008",0.5682719090645,
"SVK","FDIFLOW","OUTWARD","PC_GDP","A","2009",1.0116610464057,
"SVK","FDIFLOW","OUTWARD","PC_GDP","A","2010",1.0373698089993,
"SVK","FDIFLOW","OUTWARD","PC_GDP","A","2011",0.49154456670503,
"SVK","FDIFLOW","OUTWARD","PC_GDP","A","2012",-0.07742751709244,
"SVK","FDIFLOW","OUTWARD","PC_GDP","A","2013",-0.31620647269409,
"SVK","FDIFLOW","OUTWARD","PC_GDP","A","2014",0.0421520042383,
"SVK","FDIFLOW","OUTWARD","PC_GDP","A","2015",0.0066900069945,
"SVK","FDIFLOW","OUTWARD","PC_GDP","A","2016",0.10612000580431,
"SVK","FDIFLOW","OUTWARD","PC_GDP","A","2017",1.3827086420727,
"SVK","FDIFLOW","OUTWARD","PC_GDP","A","2018",0.27411680010403,
"SVK","FDIFLOW","OUTWARD","PC_GDP","A","2019",0.04093334324546,
"SVK","FDIFLOW","OUTWARD","PC_GDP","A","2020",0.32551161134586,
"SVK","FDIFLOW","OUTWARD","PC_GDP","A","2021",0.33344694586484,
"SVK","FDIFLOW","OUTWARD","PC_GDP","A","2022",0.38113331985567,
"ESP","FDIFLOW","INWARD","MLN_USD","A","2005",27187.422321651,
"ESP","FDIFLOW","INWARD","MLN_USD","A","2006",32623.973101544,
"ESP","FDIFLOW","INWARD","MLN_USD","A","2007",71659.779233402,
"ESP","FDIFLOW","INWARD","MLN_USD","A","2008",78437.550438596,
"ESP","FDIFLOW","INWARD","MLN_USD","A","2009",13631.564323423,
"ESP","FDIFLOW","INWARD","MLN_USD","A","2010",40331.257589404,
"ESP","FDIFLOW","INWARD","MLN_USD","A","2011",32411.692639488,
"ESP","FDIFLOW","INWARD","MLN_USD","A","2012",24666.925173522,
"ESP","FDIFLOW","INWARD","MLN_USD","A","2013",28341.962033718,
"ESP","FDIFLOW","INWARD","MLN_USD","A","2014",22571.314846756,
"ESP","FDIFLOW","INWARD","MLN_USD","A","2015",8556.8496949529,
"ESP","FDIFLOW","INWARD","MLN_USD","A","2016",31538.206347451,
"ESP","FDIFLOW","INWARD","MLN_USD","A","2017",41876.90226581,
"ESP","FDIFLOW","INWARD","MLN_USD","A","2018",57427.121444589,
"ESP","FDIFLOW","INWARD","MLN_USD","A","2019",18525.691257136,
"ESP","FDIFLOW","INWARD","MLN_USD","A","2020",13778.917378917,
"ESP","FDIFLOW","INWARD","MLN_USD","A","2021",18947.492904447,
"ESP","FDIFLOW","INWARD","MLN_USD","A","2022",34162.372489221,
"ESP","FDIFLOW","OUTWARD","MLN_USD","A","2005",43979.694755158,
"ESP","FDIFLOW","OUTWARD","MLN_USD","A","2006",106110.27362872,
"ESP","FDIFLOW","OUTWARD","MLN_USD","A","2007",144478.20465435,
"ESP","FDIFLOW","OUTWARD","MLN_USD","A","2008",76201.754385965,
"ESP","FDIFLOW","OUTWARD","MLN_USD","A","2009",16333.625298694,
"ESP","FDIFLOW","OUTWARD","MLN_USD","A","2010",38392.774556291,
"ESP","FDIFLOW","OUTWARD","MLN_USD","A","2011",45248.145930152,
"ESP","FDIFLOW","OUTWARD","MLN_USD","A","2012",-2479.4344473008,
"ESP","FDIFLOW","OUTWARD","MLN_USD","A","2013",14294.437806983,
"ESP","FDIFLOW","OUTWARD","MLN_USD","A","2014",36742.73583654,
"ESP","FDIFLOW","OUTWARD","MLN_USD","A","2015",41916.805324459,
"ESP","FDIFLOW","OUTWARD","MLN_USD","A","2016",43902.465995798,
"ESP","FDIFLOW","OUTWARD","MLN_USD","A","2017",55926.051177996,
"ESP","FDIFLOW","OUTWARD","MLN_USD","A","2018",37522.719225776,
"ESP","FDIFLOW","OUTWARD","MLN_USD","A","2019",27426.396507332,
"ESP","FDIFLOW","OUTWARD","MLN_USD","A","2020",33900.854700855,
"ESP","FDIFLOW","OUTWARD","MLN_USD","A","2021",-1057.2374645222,
"ESP","FDIFLOW","OUTWARD","MLN_USD","A","2022",35534.75654643,
"ESP","FDIFLOW","INWARD","PC_GDP","A","2005",2.3565094906086,
"ESP","FDIFLOW","INWARD","PC_GDP","A","2006",2.5883845592978,
"ESP","FDIFLOW","INWARD","PC_GDP","A","2007",4.8615775327263,
"ESP","FDIFLOW","INWARD","PC_GDP","A","2008",4.806624478003,
"ESP","FDIFLOW","INWARD","PC_GDP","A","2009",0.913966611356,
"ESP","FDIFLOW","INWARD","PC_GDP","A","2010",2.8360189182092,
"ESP","FDIFLOW","INWARD","PC_GDP","A","2011",2.1889283988658,
"ESP","FDIFLOW","INWARD","PC_GDP","A","2012",1.8620050680873,
"ESP","FDIFLOW","INWARD","PC_GDP","A","2013",2.090763546787,
"ESP","FDIFLOW","INWARD","PC_GDP","A","2014",1.6453548293495,
"ESP","FDIFLOW","INWARD","PC_GDP","A","2015",0.7153617539297,
"ESP","FDIFLOW","INWARD","PC_GDP","A","2016",2.556692352384,
"ESP","FDIFLOW","INWARD","PC_GDP","A","2017",3.1888103666398,
"ESP","FDIFLOW","INWARD","PC_GDP","A","2018",4.0393199959871,
"ESP","FDIFLOW","INWARD","PC_GDP","A","2019",1.3286541058352,
"ESP","FDIFLOW","INWARD","PC_GDP","A","2020",1.0790383602369,
"ESP","FDIFLOW","INWARD","PC_GDP","A","2021",1.327430930266,
"ESP","FDIFLOW","INWARD","PC_GDP","A","2022",2.4411816820632,
"ESP","FDIFLOW","OUTWARD","PC_GDP","A","2005",3.8120042002682,
"ESP","FDIFLOW","OUTWARD","PC_GDP","A","2006",8.4187843396194,
"ESP","FDIFLOW","OUTWARD","PC_GDP","A","2007",9.8017605026172,
"ESP","FDIFLOW","OUTWARD","PC_GDP","A","2008",4.6696157114835,
"ESP","FDIFLOW","OUTWARD","PC_GDP","A","2009",1.0951338974174,
"ESP","FDIFLOW","OUTWARD","PC_GDP","A","2010",2.6997084016737,
"ESP","FDIFLOW","OUTWARD","PC_GDP","A","2011",3.0558401476961,
"ESP","FDIFLOW","OUTWARD","PC_GDP","A","2012",-0.18716234286955,
"ESP","FDIFLOW","OUTWARD","PC_GDP","A","2013",1.0544890806465,
"ESP","FDIFLOW","OUTWARD","PC_GDP","A","2014",2.67839238709,
"ESP","FDIFLOW","OUTWARD","PC_GDP","A","2015",3.5042895978086,
"ESP","FDIFLOW","OUTWARD","PC_GDP","A","2016",3.5590197434081,
"ESP","FDIFLOW","OUTWARD","PC_GDP","A","2017",4.2586142267554,
"ESP","FDIFLOW","OUTWARD","PC_GDP","A","2018",2.6392802957873,
"ESP","FDIFLOW","OUTWARD","PC_GDP","A","2019",1.9670086164097,
"ESP","FDIFLOW","OUTWARD","PC_GDP","A","2020",2.65480383263,
"ESP","FDIFLOW","OUTWARD","PC_GDP","A","2021",-0.07406835923466,
"ESP","FDIFLOW","OUTWARD","PC_GDP","A","2022",2.5392497779565,
"SWE","FDIFLOW","INWARD","MLN_USD","A","2005",11627.2751606,
"SWE","FDIFLOW","INWARD","MLN_USD","A","2006",27551.607215516,
"SWE","FDIFLOW","INWARD","MLN_USD","A","2007",28848.919798757,
"SWE","FDIFLOW","INWARD","MLN_USD","A","2008",36854.934060937,
"SWE","FDIFLOW","INWARD","MLN_USD","A","2009",10094.603423494,
"SWE","FDIFLOW","INWARD","MLN_USD","A","2010",140.65146760712,
"SWE","FDIFLOW","INWARD","MLN_USD","A","2011",12945.822534864,
"SWE","FDIFLOW","INWARD","MLN_USD","A","2012",16348.94371399,
"SWE","FDIFLOW","INWARD","MLN_USD","A","2013",4125.2878857669,
"SWE","FDIFLOW","INWARD","MLN_USD","A","2014",4031.9829735127,
"SWE","FDIFLOW","INWARD","MLN_USD","A","2015",8449.4560639674,
"SWE","FDIFLOW","INWARD","MLN_USD","A","2016",19153.041547362,
"SWE","FDIFLOW","INWARD","MLN_USD","A","2017",12511.407511408,
"SWE","FDIFLOW","INWARD","MLN_USD","A","2018",3806.7292644757,
"SWE","FDIFLOW","INWARD","MLN_USD","A","2019",9991.4339195634,
"SWE","FDIFLOW","INWARD","MLN_USD","A","2020",19722.466529854,
"SWE","FDIFLOW","INWARD","MLN_USD","A","2021",20327.157830918,
"SWE","FDIFLOW","INWARD","MLN_USD","A","2022",49677.473609229,
"SWE","FDIFLOW","OUTWARD","MLN_USD","A","2005",27716.407922912,
"SWE","FDIFLOW","OUTWARD","MLN_USD","A","2006",26691.170486912,
"SWE","FDIFLOW","OUTWARD","MLN_USD","A","2007",38845.072506659,
"SWE","FDIFLOW","OUTWARD","MLN_USD","A","2008",30335.45551008,
"SWE","FDIFLOW","OUTWARD","MLN_USD","A","2009",26204.625637005,
"SWE","FDIFLOW","OUTWARD","MLN_USD","A","2010",20363.777734581,
"SWE","FDIFLOW","OUTWARD","MLN_USD","A","2011",29912.06960385,
"SWE","FDIFLOW","OUTWARD","MLN_USD","A","2012",28977.249224405,
"SWE","FDIFLOW","OUTWARD","MLN_USD","A","2013",30278.673422386,
"SWE","FDIFLOW","OUTWARD","MLN_USD","A","2014",9162.3784603274,
"SWE","FDIFLOW","OUTWARD","MLN_USD","A","2015",13044.974078512,
"SWE","FDIFLOW","OUTWARD","MLN_USD","A","2016",4702.5068661252,
"SWE","FDIFLOW","OUTWARD","MLN_USD","A","2017",27368.667368667,
"SWE","FDIFLOW","OUTWARD","MLN_USD","A","2018",17833.816625242,
"SWE","FDIFLOW","OUTWARD","MLN_USD","A","2019",16266.034962299,
"SWE","FDIFLOW","OUTWARD","MLN_USD","A","2020",23640.618044019,
"SWE","FDIFLOW","OUTWARD","MLN_USD","A","2021",27137.194091105,
"SWE","FDIFLOW","OUTWARD","MLN_USD","A","2022",62941.717700367,
"SWE","FDIFLOW","INWARD","PC_GDP","A","2005",2.9644877107083,
"SWE","FDIFLOW","INWARD","PC_GDP","A","2006",6.5119875543243,
"SWE","FDIFLOW","INWARD","PC_GDP","A","2007",5.8724962684857,
"SWE","FDIFLOW","INWARD","PC_GDP","A","2008",7.1188898376989,
"SWE","FDIFLOW","INWARD","PC_GDP","A","2009",2.3124337364909,
"SWE","FDIFLOW","INWARD","PC_GDP","A","2010",0.02836786874862,
"SWE","FDIFLOW","INWARD","PC_GDP","A","2011",2.255000101005,
"SWE","FDIFLOW","INWARD","PC_GDP","A","2012",2.9591721373843,
"SWE","FDIFLOW","INWARD","PC_GDP","A","2013",0.70296422064122,
"SWE","FDIFLOW","INWARD","PC_GDP","A","2014",0.69282343469917,
"SWE","FDIFLOW","INWARD","PC_GDP","A","2015",1.6728157784533,
"SWE","FDIFLOW","INWARD","PC_GDP","A","2016",3.7143153252287,
"SWE","FDIFLOW","INWARD","PC_GDP","A","2017",2.3125642789877,
"SWE","FDIFLOW","INWARD","PC_GDP","A","2018",0.68533481976693,
"SWE","FDIFLOW","INWARD","PC_GDP","A","2019",1.8714773501443,
"SWE","FDIFLOW","INWARD","PC_GDP","A","2020",3.605212523705,
"SWE","FDIFLOW","INWARD","PC_GDP","A","2021",3.1917971169815,
"SWE","FDIFLOW","INWARD","PC_GDP","A","2022",8.4782642310378,
"SWE","FDIFLOW","OUTWARD","PC_GDP","A","2005",7.066569728295,
"SWE","FDIFLOW","OUTWARD","PC_GDP","A","2006",6.308618174668,
"SWE","FDIFLOW","OUTWARD","PC_GDP","A","2007",7.9073166321548,
"SWE","FDIFLOW","OUTWARD","PC_GDP","A","2008",5.8595889927685,
"SWE","FDIFLOW","OUTWARD","PC_GDP","A","2009",6.0028569556376,
"SWE","FDIFLOW","OUTWARD","PC_GDP","A","2010",4.1071521245287,
"SWE","FDIFLOW","OUTWARD","PC_GDP","A","2011",5.2103077881919,
"SWE","FDIFLOW","OUTWARD","PC_GDP","A","2012",5.2449057274278,
"SWE","FDIFLOW","OUTWARD","PC_GDP","A","2013",5.1595972581343,
"SWE","FDIFLOW","OUTWARD","PC_GDP","A","2014",1.5743892165714,
"SWE","FDIFLOW","OUTWARD","PC_GDP","A","2015",2.5826323378506,
"SWE","FDIFLOW","OUTWARD","PC_GDP","A","2016",0.91194880336109,
"SWE","FDIFLOW","OUTWARD","PC_GDP","A","2017",5.0587276021955,
"SWE","FDIFLOW","OUTWARD","PC_GDP","A","2018",3.210665811376,
"SWE","FDIFLOW","OUTWARD","PC_GDP","A","2019",3.0467614812517,
"SWE","FDIFLOW","OUTWARD","PC_GDP","A","2020",4.3214398215056,
"SWE","FDIFLOW","OUTWARD","PC_GDP","A","2021",4.2611179872481,
"SWE","FDIFLOW","OUTWARD","PC_GDP","A","2022",10.74202198801,
"CHE","FDIFLOW","INWARD","MLN_USD","A","2014",11383.770491803,
"CHE","FDIFLOW","INWARD","MLN_USD","A","2015",65068.691822899,
"CHE","FDIFLOW","INWARD","MLN_USD","A","2016",88498.426239086,
"CHE","FDIFLOW","INWARD","MLN_USD","A","2017",128118.9590159,
"CHE","FDIFLOW","INWARD","MLN_USD","A","2018",-101145.91017815,
"CHE","FDIFLOW","INWARD","MLN_USD","A","2019",-83209.996350685,
"CHE","FDIFLOW","INWARD","MLN_USD","A","2020",-50249.857179382,
"CHE","FDIFLOW","INWARD","MLN_USD","A","2021",-88154.444206079,
"CHE","FDIFLOW","INWARD","MLN_USD","A","2022",11407.92820854,
"CHE","FDIFLOW","OUTWARD","MLN_USD","A","2014",729.53005464481,
"CHE","FDIFLOW","OUTWARD","MLN_USD","A","2015",77192.829216089,
"CHE","FDIFLOW","OUTWARD","MLN_USD","A","2016",98239.097988227,
"CHE","FDIFLOW","OUTWARD","MLN_USD","A","2017",28337.286474933,
"CHE","FDIFLOW","OUTWARD","MLN_USD","A","2018",65056.835392464,
"CHE","FDIFLOW","OUTWARD","MLN_USD","A","2019",-47399.729690157,
"CHE","FDIFLOW","OUTWARD","MLN_USD","A","2020",-40040.471195535,
"CHE","FDIFLOW","OUTWARD","MLN_USD","A","2021",-71468.616943057,
"CHE","FDIFLOW","OUTWARD","MLN_USD","A","2022",-23617.146624269,
"CHE","FDIFLOW","INWARD","PC_GDP","A","2014",1.5668517855235,
"CHE","FDIFLOW","INWARD","PC_GDP","A","2015",9.374295591572,
"CHE","FDIFLOW","INWARD","PC_GDP","A","2016",12.865097422368,
"CHE","FDIFLOW","INWARD","PC_GDP","A","2017",18.429058052853,
"CHE","FDIFLOW","INWARD","PC_GDP","A","2018",-13.940344240248,
"CHE","FDIFLOW","INWARD","PC_GDP","A","2019",-11.534245503631,
"CHE","FDIFLOW","INWARD","PC_GDP","A","2020",-6.7922064419472,
"CHE","FDIFLOW","INWARD","PC_GDP","A","2021",-11.010494377634,
"CHE","FDIFLOW","INWARD","PC_GDP","A","2022",1.4123862158434,
"CHE","FDIFLOW","OUTWARD","PC_GDP","A","2014",0.10041185119959,
"CHE","FDIFLOW","OUTWARD","PC_GDP","A","2015",11.120991960172,
"CHE","FDIFLOW","OUTWARD","PC_GDP","A","2016",14.281107811903,
"CHE","FDIFLOW","OUTWARD","PC_GDP","A","2017",4.0761297275453,
"CHE","FDIFLOW","OUTWARD","PC_GDP","A","2018",8.9663999162669,
"CHE","FDIFLOW","OUTWARD","PC_GDP","A","2019",-6.5703658578219,
"CHE","FDIFLOW","OUTWARD","PC_GDP","A","2020",-5.4122173008783,
"CHE","FDIFLOW","OUTWARD","PC_GDP","A","2021",-8.9264337392823,
"CHE","FDIFLOW","OUTWARD","PC_GDP","A","2022",-2.9239781088996,
"TUR","FDIFLOW","INWARD","MLN_USD","A","2005",10031,
"TUR","FDIFLOW","INWARD","MLN_USD","A","2006",20185,
"TUR","FDIFLOW","INWARD","MLN_USD","A","2007",22047,
"TUR","FDIFLOW","INWARD","MLN_USD","A","2008",19851,
"TUR","FDIFLOW","INWARD","MLN_USD","A","2009",8585,
"TUR","FDIFLOW","INWARD","MLN_USD","A","2010",9086,
"TUR","FDIFLOW","INWARD","MLN_USD","A","2011",16136,
"TUR","FDIFLOW","INWARD","MLN_USD","A","2012",13743.21,
"TUR","FDIFLOW","INWARD","MLN_USD","A","2013",13564.79,
"TUR","FDIFLOW","INWARD","MLN_USD","A","2014",12973.33,
"TUR","FDIFLOW","INWARD","MLN_USD","A","2015",18977.64,
"TUR","FDIFLOW","INWARD","MLN_USD","A","2016",13653.48,
"TUR","FDIFLOW","INWARD","MLN_USD","A","2017",10875.38,
"TUR","FDIFLOW","INWARD","MLN_USD","A","2018",12512.81,
"TUR","FDIFLOW","INWARD","MLN_USD","A","2019",9552.91,
"TUR","FDIFLOW","INWARD","MLN_USD","A","2020",7693.99,
"TUR","FDIFLOW","INWARD","MLN_USD","A","2021",11911.33,
"TUR","FDIFLOW","INWARD","MLN_USD","A","2022",13116.93,
"TUR","FDIFLOW","OUTWARD","MLN_USD","A","2005",1064,
"TUR","FDIFLOW","OUTWARD","MLN_USD","A","2006",924,
"TUR","FDIFLOW","OUTWARD","MLN_USD","A","2007",2106,
"TUR","FDIFLOW","OUTWARD","MLN_USD","A","2008",2549,
"TUR","FDIFLOW","OUTWARD","MLN_USD","A","2009",1553,
"TUR","FDIFLOW","OUTWARD","MLN_USD","A","2010",1469,
"TUR","FDIFLOW","OUTWARD","MLN_USD","A","2011",2330,
"TUR","FDIFLOW","OUTWARD","MLN_USD","A","2012",4105.72,
"TUR","FDIFLOW","OUTWARD","MLN_USD","A","2013",3536.47,
"TUR","FDIFLOW","OUTWARD","MLN_USD","A","2014",6681.4,
"TUR","FDIFLOW","OUTWARD","MLN_USD","A","2015",4812.89,
"TUR","FDIFLOW","OUTWARD","MLN_USD","A","2016",2953.32,
"TUR","FDIFLOW","OUTWARD","MLN_USD","A","2017",2625.7,
"TUR","FDIFLOW","OUTWARD","MLN_USD","A","2018",3664.67,
"TUR","FDIFLOW","OUTWARD","MLN_USD","A","2019",2971.91,
"TUR","FDIFLOW","OUTWARD","MLN_USD","A","2020",3236.65,
"TUR","FDIFLOW","OUTWARD","MLN_USD","A","2021",5041.6,
"TUR","FDIFLOW","OUTWARD","MLN_USD","A","2022",4711.24,
"TUR","FDIFLOW","INWARD","PC_GDP","A","2005",1.9811788992103,
"TUR","FDIFLOW","INWARD","PC_GDP","A","2006",3.6233835239716,
"TUR","FDIFLOW","INWARD","PC_GDP","A","2007",3.2359186827006,
"TUR","FDIFLOW","INWARD","PC_GDP","A","2008",2.5765485152625,
"TUR","FDIFLOW","INWARD","PC_GDP","A","2009",1.3222147165809,
"TUR","FDIFLOW","INWARD","PC_GDP","A","2010",1.1694182832615,
"TUR","FDIFLOW","INWARD","PC_GDP","A","2011",1.9237337793751,
"TUR","FDIFLOW","INWARD","PC_GDP","A","2012",1.5607424809714,
"TUR","FDIFLOW","INWARD","PC_GDP","A","2013",1.4162459973335,
"TUR","FDIFLOW","INWARD","PC_GDP","A","2014",1.3817078168613,
"TUR","FDIFLOW","INWARD","PC_GDP","A","2015",2.1956881411154,
"TUR","FDIFLOW","INWARD","PC_GDP","A","2016",1.5699375519586,
"TUR","FDIFLOW","INWARD","PC_GDP","A","2017",1.2660680246513,
"TUR","FDIFLOW","INWARD","PC_GDP","A","2018",1.6073454735383,
"TUR","FDIFLOW","INWARD","PC_GDP","A","2019",1.257069685452,
"TUR","FDIFLOW","INWARD","PC_GDP","A","2020",1.068181262849,
"TUR","FDIFLOW","INWARD","PC_GDP","A","2021",1.454313585081,
"TUR","FDIFLOW","INWARD","PC_GDP","A","2022",1.5368634788813,
"TUR","FDIFLOW","OUTWARD","PC_GDP","A","2005",0.21014598233075,
"TUR","FDIFLOW","OUTWARD","PC_GDP","A","2006",0.16586605777309,
"TUR","FDIFLOW","OUTWARD","PC_GDP","A","2007",0.30910530892037,
"TUR","FDIFLOW","OUTWARD","PC_GDP","A","2008",0.33084591030195,
"TUR","FDIFLOW","OUTWARD","PC_GDP","A","2009",0.23918456084452,
"TUR","FDIFLOW","OUTWARD","PC_GDP","A","2010",0.18906839732679,
"TUR","FDIFLOW","OUTWARD","PC_GDP","A","2011",0.27778257969409,
"TUR","FDIFLOW","OUTWARD","PC_GDP","A","2012",0.4662645494738,
"TUR","FDIFLOW","OUTWARD","PC_GDP","A","2013",0.36922882567219,
"TUR","FDIFLOW","OUTWARD","PC_GDP","A","2014",0.71159390901004,
"TUR","FDIFLOW","OUTWARD","PC_GDP","A","2015",0.55684508176427,
"TUR","FDIFLOW","OUTWARD","PC_GDP","A","2016",0.33958580310297,
"TUR","FDIFLOW","OUTWARD","PC_GDP","A","2017",0.30567343967079,
"TUR","FDIFLOW","OUTWARD","PC_GDP","A","2018",0.47074883551428,
"TUR","FDIFLOW","OUTWARD","PC_GDP","A","2019",0.39107433953544,
"TUR","FDIFLOW","OUTWARD","PC_GDP","A","2020",0.44935448114701,
